2	NULL	1224	28211	766	775	780	35792	1105108
2	NULL	1239	91061	186826	1300	1301	1307	1004951
2	NULL	1224	28221	29	224464	162027	80816	502025
2	NULL	40117	203693	189778	189779	179	180	1162668
2	NULL	204428	204429	51291	92713	83551	83552	765952
2	NULL	201174	1760	85004	31953	1678	28025	1042403
2	NULL	1239	91061	1385	90964	1279	1290	629742
2	NULL	544448	31969	2085	2092	2093	141391	1212765
2	NULL	1224	28211	356	118882	234	29459	941967
2	NULL	1224	28221	29	31	83461	184914	1144275
2	NULL	1224	28211	204441	41295	191	192	1064539
2	NULL	1239	909932	909929	31977	906	907	1064535
2	NULL	1239	186801	186802	31979	1485	1491	941968
2	NULL	976	768503	768507	89373	107	108	504472
2	NULL	201174	1760	2037	1653	1716	43771	504474
2	NULL	1224	1236	135622	72275	226	28108	529120
2	NULL	1239	91061	1385	186817	1386	1452	720555
2	NULL	1239	186801	186802	31979	1485	288965	720554
2	NULL	544448	31969	2085	2092	2093	2099	907287
2	NULL	1224	1236	135625	712	724	727	521004
2	NULL	1224	28216	206351	481	482	485	521006
2	NULL	203691	203692	136	137	138	139	521007
2	NULL	204428	204429	51291	809	810	813	580049
2	NULL	204428	204429	51291	809	810	813	580047
2	NULL	203691	203692	136	137	138	139	521008
2	NULL	1224	1236	135622	72275	89404	300231	1085623
2	NULL	1117	NULL	1118	NULL	1142	1148	1080230
2	NULL	1239	91061	1385	186820	1637	1639	1030009
2	NULL	1224	28216	80840	80864	34072	34073	595537
2	NULL	1239	91061	1385	186817	29331	1449	698758
2	NULL	203691	203692	136	137	138	29519	519049
2	NULL	201174	1760	2037	85023	33882	2033	979556
2	NULL	1224	1236	91347	543	561	562	585035
2	NULL	1224	1236	91347	543	561	562	585034
2	NULL	508458	649775	649776	649777	81461	81462	525903
2	NULL	976	117743	200644	49546	237	312277	1094466
2	NULL	NULL	NULL	NULL	NULL	262406	166501	525904
2	NULL	201174	1760	84993	84994	53634	53635	525909
2	NULL	544448	31969	2085	2092	2093	2100	872331
2	NULL	201174	1760	2037	1762	1763	1773	707235
2	NULL	1224	1236	118969	444	445	446	933093
2	NULL	1239	91061	1385	90964	1279	1280	1074252
2	NULL	1224	1236	91347	543	561	562	511145
2	NULL	201174	1760	2037	85025	1817	135487	1127134
2	NULL	1224	1236	91347	543	204037	204038	579405
2	NULL	1239	91061	186826	186827	1375	1376	866775
2	NULL	976	200643	171549	171551	283168	28118	709991
2	NULL	1239	91061	1385	NULL	1378	1379	546270
2	NULL	1239	909932	909929	31977	970	69823	546271
2	NULL	1224	28211	356	118882	234	29459	546272
2	NULL	1224	1236	91347	543	586	126385	520999
2	NULL	1224	28216	206351	481	482	486	489653
2	NULL	976	200643	171549	171552	838	28129	767031
2	NULL	1224	28211	766	775	780	226665	1032845
2	NULL	1239	186801	186802	186803	830	43305	515622
2	NULL	1239	186801	186802	31979	1485	1491	515621
2	NULL	1239	186801	186802	186806	1730	39485	515620
2	NULL	1224	29547	213849	72293	202746	202747	563040
2	NULL	1224	29547	213849	72293	209	210	563041
2	NULL	1239	186801	186802	186807	79206	885581	646529
2	NULL	1224	29547	213849	72293	209	210	499171
2	NULL	1224	28216	206351	481	482	487	942513
2	NULL	200930	68337	191393	191394	545865	477976	768670
2	NULL	1224	1236	72273	34064	262	263	1001542
2	NULL	1239	909932	909929	909930	904	563191	NULL
2	NULL	976	200643	171549	171551	375288	563193	NULL
2	NULL	201174	1760	85004	31953	1678	1681	484020
2	NULL	1224	1236	91347	543	570	573	484021
2	NULL	1239	186801	485256	485255	375928	375929	457570
2	NULL	203691	203692	136	137	138	29518	1239934
2	NULL	204428	204429	51291	809	810	813	564418
2	NULL	203691	203692	136	170	171	173	573825
2	NULL	201174	1760	84999	84107	1380	1383	553184
2	NULL	1224	1236	72274	135621	286	303	1196325
2	NULL	1239	186801	186802	543310	165779	33029	561177
2	NULL	201174	1760	2037	1268	1663	1118963	NULL
2	NULL	1224	28216	80840	506	517	520	1017264
2	NULL	544448	31969	2085	2092	2093	2100	1118964
2	NULL	1224	1236	91347	543	122277	554	1218933
2	NULL	32066	203490	203491	203492	848	851	457405
2	NULL	200783	187857	32069	64898	939	940	608538
2	NULL	1297	188787	68933	188786	270	274	798128
2	NULL	204428	204429	51291	809	810	813	1071763
2	NULL	204428	204429	51291	809	810	813	1071762
2	NULL	976	117743	200644	39782	34098	1186051	NULL
2	NULL	1224	28211	766	775	780	33989	1105111
2	NULL	1224	28211	766	775	780	35791	1105112
2	NULL	204428	204429	51291	809	810	83554	1112254
2	NULL	1224	28211	766	775	780	33991	1105114
2	NULL	1239	91061	186826	1300	1301	1303	927666
2	NULL	1224	1236	135625	712	713	715	537457
2	NULL	1224	28211	204441	433	1434011	1177712	634177
2	NULL	1224	28216	80840	80864	201096	179636	596153
2	NULL	1224	28216	80840	80864	201096	179636	596154
2	NULL	976	117743	200644	49546	153265	101385	746697
2	NULL	1239	91061	1385	90964	1279	1280	685039
2	NULL	1239	186801	186802	31979	1485	1502	451754
2	NULL	1239	186801	186802	31979	1485	1502	451755
2	NULL	1239	186801	186802	31979	1485	1502	451756
2	NULL	1239	186801	186802	31979	1485	1515	637887
2	NULL	1224	28211	204441	41295	191	193	862719
2	NULL	1224	28211	NULL	NULL	NULL	991904	991905
2	NULL	1239	186801	186802	186804	NULL	1496	645463
2	NULL	1239	186801	186802	186804	NULL	1496	645462
2	NULL	1224	29547	213849	72294	194	197	645464
2	NULL	1239	91061	186826	1300	1301	1336	1051072
2	NULL	1239	91061	186826	1300	1301	1308	1051074
2	NULL	203691	203692	136	137	138	64897	521010
2	NULL	976	117743	200644	49546	NULL	531844	NULL
2	NULL	1117	NULL	1118	NULL	1142	1148	1080228
2	NULL	1117	NULL	1118	NULL	1142	1148	1080229
2	NULL	1224	28211	356	118882	234	120577	520459
2	NULL	1224	1236	91347	543	590	28901	476213
2	NULL	1239	91061	186826	1300	1301	1334	486410
2	NULL	1224	1236	135614	32033	40323	40324	522373
2	NULL	1239	91061	186826	1300	1301	469609	NULL
2	NULL	976	117743	200644	39782	34098	164514	1075399
2	NULL	32066	203490	203491	203492	848	851	469604
2	NULL	32066	203490	203491	203492	848	851	469606
2	NULL	32066	203490	203491	203492	848	851	469603
2	NULL	201174	1760	2037	31957	1743	1748	1171373
2	NULL	1224	28211	356	41294	1073	1076	652103
2	NULL	1239	91061	1385	90964	1279	1280	523796
2	NULL	32066	203490	203491	1129771	32067	40542	523794
2	NULL	1224	1236	91347	543	561	562	1134782
2	NULL	1224	1236	135619	224372	261963	261964	523791
2	NULL	1224	1236	91347	543	551	552	665029
2	NULL	1239	186801	186802	31979	1485	217159	536227
2	NULL	1239	186801	186802	31979	1485	1491	929506
2	NULL	1239	91061	1385	90964	1279	1280	546342
2	NULL	1224	1236	91347	543	53335	592316	NULL
2	NULL	1239	91061	186826	33958	1578	1598	557436
2	NULL	1239	91061	186826	33958	1578	1598	557433
2	NULL	544448	31969	2085	2092	2129	134821	505682
2	NULL	1297	188787	118964	183710	1298	309887	709986
2	NULL	1239	186801	186802	186804	44259	143361	546269
2	NULL	1224	28216	206351	481	482	28449	546268
2	NULL	1224	28216	206351	481	482	488	546266
2	NULL	1224	28216	206351	481	482	486	546265
2	NULL	1224	28216	206351	481	482	484	546264
2	NULL	1224	28216	206351	481	482	483	546262
2	NULL	1239	186801	186802	186807	278993	863643	635013
2	NULL	1224	1236	91347	543	32199	9	1005090
2	NULL	544448	31969	2085	2092	2093	28903	956483
2	NULL	201174	1760	85004	31953	1678	216816	1035817
2	NULL	203691	203692	136	137	138	29519	498743
2	NULL	1239	186801	186802	31979	1485	755731	NULL
2	NULL	1239	186801	68295	186814	1754	46354	697303
2	NULL	1239	91061	186826	1300	1301	1304	1048332
2	NULL	976	NULL	1100069	563843	29548	29549	518766
2	NULL	1239	186801	53433	972	2330	2331	572479
2	NULL	976	768503	768507	89373	319458	316068	649349
2	NULL	1224	1236	135613	1046	85072	1049	572477
2	NULL	1224	28216	80840	119060	32008	28450	884204
2	NULL	1224	29547	213849	72293	209	210	1234600
2	NULL	1224	28216	80840	80864	12916	721785	535289
2	NULL	1224	28211	766	775	780	1105106	481009
2	NULL	1239	91061	1385	90964	69965	69966	458233
2	NULL	1224	1236	72273	34064	262	263	458234
2	NULL	201174	1760	2037	2062	1883	1911	455632
2	NULL	976	NULL	1100069	563843	146918	146919	761659
2	NULL	1224	1236	91347	543	561	562	544404
2	NULL	1224	28211	204455	31989	258255	911045	NULL
2	NULL	1224	28211	204455	69657	2723	2724	582402
2	NULL	201174	1760	2037	31957	1743	1747	553199
2	NULL	1224	28211	204455	31989	633130	633131	NULL
2	NULL	976	200643	171549	815	816	329854	471870
2	NULL	1239	91061	186826	1300	1301	1314	471876
2	NULL	1224	28211	204455	31989	1060	1063	557760
2	NULL	1239	91061	186826	81852	33969	33970	1090974
2	NULL	1224	1236	NULL	NULL	114185	114186	1202540
2	NULL	1239	186801	186802	31979	1485	1556	1128398
2	NULL	1239	186801	186802	541000	1263	457412	NULL
2	NULL	1239	91061	186826	1300	1301	1314	1235829
2	NULL	1239	186801	186802	31979	1485	1042156	NULL
2	NULL	1224	1236	135619	28256	2745	2746	768066
2	NULL	1239	91061	186826	33958	1578	1604	695560
2	NULL	1239	91061	186826	33958	1578	1604	695562
2	NULL	1224	28216	206351	481	482	487	604162
2	NULL	1239	186801	186802	NULL	NULL	699245	699246
2	NULL	1117	NULL	1118	NULL	1129	1173263	NULL
2	NULL	201174	1760	85004	31953	1678	216816	565040
2	NULL	201174	1760	85004	31953	1678	216816	565042
2	NULL	1224	1236	NULL	NULL	1341118	1341119	565045
2	NULL	1239	91061	1385	186820	1637	1639	932919
2	NULL	204428	204429	51291	809	810	813	471473
2	NULL	204428	204429	51291	809	810	813	471472
2	NULL	1224	1236	72273	135616	92244	147268	717773
2	NULL	1224	1236	135619	135620	28253	119864	717774
2	NULL	1239	91061	1385	186817	1386	1392	568206
2	NULL	1224	28216	80840	119060	32008	337	626418
2	NULL	1224	29547	213849	72293	209	210	985080
2	NULL	1224	29547	213849	72293	209	210	985081
2	NULL	1239	91061	186826	33958	1578	1581	511437
2	NULL	1224	28216	206351	481	482	487	662598
2	NULL	201174	1760	2037	2070	1813	33910	749927
2	NULL	1224	1236	91347	543	570	244366	640131
2	NULL	201174	1760	2037	316606	286801	286802	640132
2	NULL	1224	28211	204455	31989	97050	55218	644107
2	NULL	1224	1236	135614	32033	40323	40324	868597
2	NULL	1239	186801	186802	186807	1562	327817	868595
2	NULL	1224	1236	135624	84642	43947	43948	595494
2	NULL	204428	204429	51291	809	810	83560	647227
2	NULL	201174	1760	84999	84107	84111	502558	NULL
2	NULL	203691	203692	136	137	157	53435	545776
2	NULL	1224	1236	91347	543	561	562	585055
2	NULL	1224	1236	91347	543	561	564	585054
2	NULL	1224	1236	91347	543	561	562	585057
2	NULL	1224	1236	91347	543	561	562	585056
2	NULL	201174	1760	588673	320583	191494	191495	469383
2	NULL	1224	28216	NULL	NULL	327159	327160	522306
2	NULL	1224	28211	204455	31989	92944	92945	880591
2	NULL	544448	31969	2085	2092	2093	2105	866629
2	NULL	1239	91061	1385	186817	1386	1390	1155777
2	NULL	1224	28216	206351	481	482	487	935589
2	NULL	200783	187857	32069	64898	75905	136094	638303
2	NULL	1239	186801	186802	31979	1485	1491	536233
2	NULL	1239	186801	186802	31979	1485	1491	536232
2	NULL	1224	28216	80840	119060	32008	28450	536230
2	NULL	1239	91061	186826	33958	1578	1582	999378
2	NULL	976	768503	768507	563798	232244	232259	866536
2	NULL	200938	118001	189769	189770	393029	936456	653733
2	NULL	1224	1236	72274	468	469	470	497978
2	NULL	200930	68337	191393	191394	117999	118000	522772
2	NULL	1239	186801	186802	31979	49082	1041504	NULL
2	NULL	201174	1760	2037	2062	1883	1930	680198
2	NULL	1239	186801	186802	31979	1485	1493	573061
2	NULL	1224	28216	80840	80864	12916	47920	573060
2	NULL	1224	28211	NULL	NULL	213485	349221	856793
2	NULL	1239	186801	68295	186814	1754	573062	NULL
2	NULL	1224	28211	204458	76892	76890	78587	573065
2	NULL	1239	91061	1385	90964	1279	1280	1155084
2	NULL	201174	1760	2037	145357	57499	1276	478801
2	NULL	1224	29547	213849	72294	194	197	1201032
2	NULL	1224	29547	235899	224467	191291	244787	598659
2	NULL	201174	1760	2037	1268	32207	43675	553201
2	NULL	1239	91061	186826	1300	1301	1302	467705
2	NULL	1224	1236	91347	543	561	562	481805
2	NULL	1224	1236	72274	468	469	470	557600
2	NULL	1224	1236	72274	468	469	40216	596318
2	NULL	1239	91061	1385	90964	1279	1292	596319
2	NULL	1239	91061	1385	186823	29330	405212	1048834
2	NULL	1224	1236	72274	135621	286	316	1196835
2	NULL	1239	186801	186802	541000	253238	253239	663278
2	NULL	1224	1236	91347	543	547	548	1028307
2	NULL	1239	91061	1385	186822	44249	481743	NULL
2	NULL	1239	909932	909929	31977	970	971	927704
2	NULL	1224	1236	118969	444	445	446	1046632
2	NULL	1224	28221	29	31	161492	161493	455488
2	NULL	976	117743	200644	49546	417127	398743	655815
2	NULL	1224	1236	91347	543	561	562	655817
2	NULL	1239	91061	1385	186817	1386	1423	655816
2	NULL	1239	186801	186802	NULL	NULL	457421	NULL
2	NULL	544448	31969	2085	2092	2093	2096	708616
2	NULL	1224	1236	135613	1046	1227	133539	472759
2	NULL	1224	28211	204458	76892	75	155892	565050
2	NULL	544448	31969	2085	2092	2093	2100	936139
2	NULL	1224	28211	356	45401	1068	1069	648757
2	NULL	200795	301297	NULL	NULL	670486	552810	552811
2	NULL	1239	91061	1385	186817	1386	1404	1006007
2	NULL	1239	91061	1385	186817	129337	1426	634956
2	NULL	1224	28216	206350	32011	81682	887061	NULL
2	NULL	976	117747	200666	NULL	354354	354356	700598
2	NULL	544448	31969	2085	2092	2093	2104	722438
2	NULL	1239	91061	1385	186817	129337	471223	NULL
2	NULL	1239	186801	68295	227387	227388	184064	747365
2	NULL	1239	186801	68295	543371	28895	29329	858215
2	NULL	1224	29547	213849	72293	209	210	585535
2	NULL	1224	29547	213849	72293	209	210	585538
2	NULL	1224	1236	91347	543	620	623	591020
2	NULL	1224	1236	135622	267890	22	62322	693973
2	NULL	1224	28211	356	45401	81	53399	582899
2	NULL	1224	1236	91347	543	51228	51229	1142511
2	NULL	1239	526524	526525	128827	135858	100886	451640
2	NULL	1224	1236	135625	712	745	747	1075089
2	NULL	1224	28221	213481	213483	958	959	1069642
2	NULL	1239	91061	186826	81850	1243	979982	NULL
2	NULL	1224	1236	91347	543	551	552	716540
2	NULL	201174	1760	2037	2062	1883	1912	1133850
2	NULL	1224	1236	91347	543	561	562	1133852
2	NULL	1224	1236	91347	543	561	562	1133853
2	NULL	1239	91061	1385	186818	648800	76853	1002809
2	NULL	1224	29547	213849	72293	209	56877	1002804
2	NULL	201174	1760	85004	31953	2701	2702	553190
2	NULL	201174	1760	2037	2062	1883	465541	NULL
2	NULL	976	117743	200644	NULL	336809	336810	595499
2	NULL	203691	203692	136	143786	29521	84377	1045858
2	NULL	1224	29547	213849	72293	209	210	1127122
2	NULL	1224	28211	356	41294	374	375	1037409
2	NULL	1224	1236	91347	543	547	550	1045856
2	NULL	1224	1236	91347	543	561	562	595495
2	NULL	1239	91061	186826	81850	46255	165096	1045854
2	NULL	1224	1236	135614	32033	83618	415229	1045855
2	NULL	1224	1236	135625	712	724	727	866630
2	NULL	1239	91061	186826	81852	1350	1352	1155766
2	NULL	1224	1236	91347	543	53335	553	706191
2	NULL	976	117743	200644	NULL	336809	336810	706194
2	NULL	1224	1236	91347	543	551	79967	634499
2	NULL	1239	91061	1385	186817	1386	1428	1218175
2	NULL	204428	204429	51291	809	810	83554	1218176
2	NULL	1224	1236	135625	712	416916	714	694569
2	NULL	1239	91061	186826	1300	1301	1313	869216
2	NULL	201174	1760	85004	31953	1678	216816	759350
2	NULL	1239	91061	186826	1300	1301	1313	869215
2	NULL	203691	203692	136	170	338321	29510	869212
2	NULL	1297	188787	68933	188786	186191	186192	869210
2	NULL	203691	203692	136	137	146	154	869211
2	NULL	201174	1760	85004	31953	1678	1681	702459
2	NULL	1117	NULL	1118	NULL	43988	497965	NULL
2	NULL	74201	134549	NULL	NULL	295577	191863	497964
2	NULL	1224	28221	213115	194924	872	881	573059
2	NULL	1239	186801	186802	186807	51196	51197	645991
2	NULL	1224	1236	91347	543	590	28901	550538
2	NULL	508458	649775	649776	649777	336260	336261	580340
2	NULL	1224	1236	91347	543	590	28901	550537
2	NULL	203691	203692	136	137	138	29520	1155096
2	NULL	1224	29547	213849	72293	209	210	592205
2	NULL	1239	186801	186802	31979	1485	1492	632245
2	NULL	201174	1760	2037	1268	1663	256701	861360
2	NULL	1224	29547	213849	72293	209	217	679897
2	NULL	201174	1760	2037	1653	1716	1719	679896
2	NULL	1224	1236	72273	135616	40222	754477	NULL
2	NULL	1224	1236	72273	135616	40222	754476	NULL
2	NULL	1239	91061	1385	186820	1637	1639	552536
2	NULL	201174	1760	85004	31953	1678	28025	552531
2	NULL	1224	28216	80840	80864	283	285	688245
2	NULL	1224	1236	91347	543	629	632	545431
2	NULL	1224	28216	NULL	NULL	189384	189385	1053648
2	NULL	1239	186801	68295	543371	44000	52765	632335
2	NULL	976	200643	171549	815	816	817	862962
2	NULL	1224	1236	72274	135621	286	452680	NULL
2	NULL	1224	1236	91347	543	547	1334193	701347
2	NULL	1224	1236	135622	267890	22	271098	458817
2	NULL	1239	91061	186826	1300	1301	1304	1046629
2	NULL	1224	28211	204455	31989	282682	501479	NULL
2	NULL	1224	1236	91347	543	32199	9	593275
2	NULL	1239	91061	1385	90964	1279	1280	1118959
2	NULL	1239	91061	1385	90964	1279	1280	1028799
2	NULL	976	117743	200644	49546	1013	1014	865938
2	NULL	544448	31969	2085	2092	2093	2115	943945
2	NULL	1239	91061	186826	33958	1578	1581	1071400
2	NULL	1224	1236	135623	641	662	672	914127
2	NULL	201174	1760	2037	1653	1716	65058	996634
2	NULL	1224	1236	72274	135621	286	1207075	NULL
2	NULL	1239	91061	1385	186817	129337	691437	NULL
2	NULL	201174	1760	85004	31953	1678	1681	883062
2	NULL	1239	91061	186826	1300	1301	1307	993512
2	NULL	1224	1236	135625	712	745	747	584721
2	NULL	1224	29547	213849	72294	194	197	757425
2	NULL	1224	28216	80840	75682	963	964	757424
2	NULL	1224	28216	206351	481	482	487	935588
2	NULL	1224	1236	135613	1046	13724	73141	765911
2	NULL	1224	1236	91347	543	629	633	502801
2	NULL	1224	1236	91347	543	629	633	502800
2	NULL	201174	1760	2037	85025	1827	43767	685727
2	NULL	1224	28211	356	118882	234	29461	520488
2	NULL	1224	28211	766	775	780	782	1105095
2	NULL	1224	28211	766	775	780	782	1105094
2	NULL	1224	28211	766	775	780	782	1105097
2	NULL	1224	28211	766	775	780	782	1105096
2	NULL	201174	1760	2037	2062	1883	29303	1003195
2	NULL	1224	28211	204457	41297	165695	332056	452662
2	NULL	1224	28211	766	775	780	782	1105099
2	NULL	1224	28211	766	775	780	782	1105098
2	NULL	204428	204429	51291	809	810	813	1071759
2	NULL	1239	186801	68295	186814	499228	499229	1209989
2	NULL	201174	1760	85004	31953	1678	1689	473819
2	NULL	1224	1236	91347	543	586	588	1157951
2	NULL	201174	1760	2037	1653	1716	1719	935697
2	NULL	1224	1236	91347	543	547	550	1211025
2	NULL	1297	188787	68933	188786	270	1111069	NULL
2	NULL	1239	91061	1385	186817	129337	33941	1111068
2	NULL	1224	1236	91347	543	590	28901	882884
2	NULL	1239	91061	1385	186817	1386	1428	541229
2	NULL	201174	1760	2037	1653	1716	1719	935298
2	NULL	1239	91061	1385	186820	1637	1638	881621
2	NULL	1239	91061	186826	33958	1578	109790	575607
2	NULL	1239	91061	186826	33958	1578	109790	575606
2	NULL	1224	28216	206351	481	568394	549169	279714
2	NULL	1224	1236	135622	267890	22	70863	211586
2	NULL	1224	28211	204455	31989	1060	1061	272942
2	NULL	1224	28211	204455	31989	1060	1063	272943
2	NULL	1224	28211	766	775	780	781	272944
2	NULL	1224	1236	91347	543	29487	291112	NULL
2	NULL	1224	28211	766	775	780	782	272947
2	NULL	544448	31969	186329	2146	33926	37692	NULL
2	NULL	1224	28211	356	82115	379	29449	347834
2	NULL	976	117743	200644	49546	292691	411153	411154
2	NULL	1239	91061	186826	1300	1301	1314	370552
2	NULL	1239	91061	186826	1300	1301	1314	370553
2	NULL	1239	91061	186826	1300	1301	1314	370551
2	NULL	1239	186801	68295	186814	129957	129958	246194
2	NULL	1224	1236	135615	868	869	870	246195
2	NULL	1239	91061	186826	1300	1301	1314	370554
2	NULL	1224	28221	29	31	32	34	246197
2	NULL	1224	1236	225057	225058	119977	920	243159
2	NULL	1117	NULL	1150	NULL	669368	64178	118168
2	NULL	201174	1760	2037	1653	1716	1718	340322
2	NULL	1224	28211	204455	31989	2433	42443	391595
2	NULL	1224	1236	118969	444	445	446	400673
2	NULL	201174	1760	2037	85017	186188	186189	446471
2	NULL	201174	1760	2037	85026	2053	337191	NULL
2	NULL	1224	1236	135622	72275	2742	2743	351348
2	NULL	1224	1236	91347	543	561	562	362663
2	NULL	1224	28216	80840	119060	32008	28450	320372
2	NULL	201174	1760	2037	1762	1763	1773	443149
2	NULL	1224	1236	135622	267890	22	56812	318167
2	NULL	1224	1236	72274	135621	286	303	160488
2	NULL	1239	91061	1385	186817	1386	1408	315750
2	NULL	1224	28216	80840	119060	32008	95486	216591
2	NULL	1224	28221	69541	213422	28231	443144	NULL
2	NULL	1224	28211	356	82115	357	358	311403
2	NULL	1224	28211	356	82115	357	373	311402
2	NULL	1224	1236	135622	267890	22	60478	326297
2	NULL	1224	28211	356	41294	1073	1076	395960
2	NULL	1224	1236	135618	403	413	414	243233
2	NULL	1297	188787	118964	183710	1298	1299	243230
2	NULL	201174	1760	2037	85020	43668	43669	446465
2	NULL	1239	91061	1385	186822	55080	1393	358681
2	NULL	1090	191410	191411	191412	1101	1102	290512
2	NULL	1224	28216	80840	506	517	94624	340100
2	NULL	1224	1236	118969	118968	59195	59196	NULL
2	NULL	1224	1236	91347	543	629	632	214092
2	NULL	203691	203692	136	137	138	139	445985
2	NULL	1239	91061	186826	1300	1301	1308	299768
2	NULL	1239	186801	186802	NULL	2383	420336	NULL
2	NULL	976	200643	171549	815	816	817	295405
2	NULL	1224	1236	91347	543	561	562	155864
2	NULL	201174	1760	2037	145360	60919	60920	446469
2	NULL	203691	203692	136	137	138	40834	NULL
2	NULL	1117	NULL	1118	NULL	263510	263511	165597
2	NULL	1224	1236	72274	135621	286	251701	223283
2	NULL	1239	186801	186802	31979	1485	1491	441772
2	NULL	1239	186801	186802	31979	1485	1491	441771
2	NULL	204428	204429	51291	809	810	83558	182082
2	NULL	1239	91061	1385	186820	1637	1639	393126
2	NULL	201174	1760	2037	85021	53457	313589	NULL
2	NULL	1239	186801	186802	31979	1485	1502	195102
2	NULL	1239	186801	186802	31979	1485	1502	195103
2	NULL	1117	NULL	1118	NULL	1129	32046	269084
2	NULL	976	117743	200644	49546	252306	252307	313596
2	NULL	203691	203692	136	137	399320	1131707	158190
2	NULL	1224	1236	72274	135621	286	29438	264730
2	NULL	1224	28216	206351	481	482	487	272831
2	NULL	1224	29547	213849	72293	209	210	85963
2	NULL	1224	29547	213849	72293	209	210	85962
2	NULL	40117	203693	189778	189779	1234	330214	NULL
2	NULL	976	117743	NULL	NULL	NULL	156586	NULL
2	NULL	1224	28216	206389	75787	551759	551760	76114
2	NULL	1224	1236	135623	641	662	663	314288
2	NULL	1117	NULL	1161	1162	1177	272131	63737
2	NULL	1239	91061	1385	186817	129337	33940	420246
2	NULL	1224	28211	766	942	768	770	320483
2	NULL	1239	91061	1385	186817	1386	313627	NULL
2	NULL	1117	NULL	1161	1162	159191	70799	313624
2	NULL	1239	186801	186802	31979	1485	1491	441770
2	NULL	256845	1313211	278081	566277	256846	256847	313628
2	NULL	204428	204429	51291	92712	34093	83561	331113
2	NULL	1224	1236	91347	543	590	28901	295319
2	NULL	1224	28211	766	775	780	444612	NULL
2	NULL	203682	203683	112	126	265487	124	314230
2	NULL	1224	28211	204455	31989	245186	245188	314232
2	NULL	204428	204429	51291	809	810	813	315277
2	NULL	1224	1236	135622	267888	53246	314281	87626
2	NULL	1239	91061	186826	81850	1243	33964	349519
2	NULL	57723	332159	332160	332161	332162	332163	234267
2	NULL	1224	28221	213115	194924	872	58180	207559
2	NULL	201174	1760	2037	1762	1763	1765	410289
2	NULL	1224	28216	80840	119060	48736	329	428406
2	NULL	1224	1236	91347	543	561	562	413997
2	NULL	201174	1760	2037	1762	1763	1772	246196
2	NULL	1239	91061	1385	186820	1637	1639	401650
2	NULL	1239	186801	186802	31979	1485	1491	413999
2	NULL	1224	28211	356	41294	374	335659	NULL
2	NULL	1224	28211	204455	31989	265	266	318586
2	NULL	201174	1760	2037	1762	1763	1765	233413
2	NULL	1224	1236	135625	712	724	730	233412
2	NULL	1224	28216	80840	NULL	32012	426114	NULL
2	NULL	1239	91061	186826	33958	1578	1613	334390
2	NULL	201174	1760	2037	1268	1663	43663	290340
2	NULL	1224	28211	356	119045	407	426117	NULL
2	NULL	1224	28211	204441	41295	13134	84159	342108
2	NULL	1224	1236	135614	32033	338	347	342109
2	NULL	1117	NULL	1212	1217	1218	1219	93060
2	NULL	200918	188708	2419	188709	2420	46541	391009
2	NULL	1224	1236	135614	32033	40323	40324	391008
2	NULL	1224	1236	135625	712	724	727	374930
2	NULL	1224	28211	766	775	780	783	392021
2	NULL	1224	1236	118969	118968	776	777	360115
2	NULL	1239	91061	1385	186817	1386	1396	405917
2	NULL	1239	91061	1385	186817	1386	1428	281309
2	NULL	1224	28221	29	39	40	41	378806
2	NULL	1224	28216	80840	80864	52972	296591	NULL
2	NULL	1239	186801	186802	186804	NULL	1511	NULL
2	NULL	1224	28216	80840	119060	32008	57975	441164
2	NULL	201174	1760	2037	28056	1873	219305	NULL
2	NULL	1224	28216	80840	119060	32008	342113	441163
2	NULL	203691	203692	136	137	138	44449	412418
2	NULL	203691	203692	136	137	138	40834	412419
2	NULL	1224	28211	356	41294	374	288000	NULL
2	NULL	201174	1760	2037	85034	283810	283811	446470
2	NULL	1224	1236	135625	712	724	727	374931
2	NULL	976	200643	171549	171552	838	839	264731
2	NULL	1224	28211	356	82115	379	384	395491
2	NULL	1224	28211	204455	31989	2433	388739	NULL
2	NULL	1239	91061	186826	1300	1301	1313	373153
2	NULL	1224	1236	72274	135621	352	354	322710
2	NULL	1224	28211	204455	69657	85	81032	228405
2	NULL	1239	91061	186826	33958	1578	1598	349123
2	NULL	1224	1236	135625	712	214906	731	228400
2	NULL	1239	91061	1385	186820	1637	1639	393127
2	NULL	1224	1236	135614	32033	338	339	190485
2	NULL	1224	28211	204441	41295	1081	1085	269796
2	NULL	1224	28221	69541	213422	28231	28232	269799
2	NULL	976	768503	768507	89373	978	985	269798
2	NULL	57723	204432	204433	204434	392733	870903	401053
2	NULL	1224	28211	766	942	953	100901	NULL
2	NULL	1117	NULL	1118	NULL	1129	321327	NULL
2	NULL	1224	28216	80840	119060	32008	28450	320373
2	NULL	74201	203494	48461	NULL	NULL	382464	NULL
2	NULL	1239	186801	186802	31979	1485	1502	289380
2	NULL	1224	28216	80840	NULL	32012	926	75379
2	NULL	1224	1236	91347	543	620	624	216599
2	NULL	1239	91061	1385	186817	1386	85683	439292
2	NULL	204428	204429	51291	809	810	85991	331635
2	NULL	95818	NULL	NULL	NULL	NULL	447454	NULL
2	NULL	95818	NULL	NULL	NULL	NULL	443342	NULL
2	NULL	1224	28211	356	41294	1073	1076	258594
2	NULL	544448	31969	2085	2092	2093	2098	347256
2	NULL	1224	28216	80840	80864	80865	80866	398578
2	NULL	1224	1236	72273	34064	262	263	418136
